date,fight_url,event_url,result,fighter,opponent,division,method,round,time,fighter_url,opponent_url,knockdowns,sub_attempts,pass,reversals,takedowns_landed,takedowns_attempts,sig_strikes_landed,sig_strikes_attempts,total_strikes_landed,total_strikes_attempts,head_strikes_landed,head_strikes_attempts,body_strikes_landed,body_strikes_attempts,leg_strikes_landed,leg_strikes_attempts,distance_strikes_landed,distance_strikes_attempts,clinch_strikes_landed,clinch_strikes_attempts,ground_strikes_landed,ground_strikes_attempts
"April 06, 2013",http://ufcstats.com/fight-details/24393bea0c4cf49a,http://ufcstats.com/event-details/6291ac0a3726732f,W,Conor McGregor,Marcus Brimage,Featherweight,KO/TKO,1,1:07,http://ufcstats.com/fighter-details/f4c49976c75c5ab2,http://ufcstats.com/fighter-details/81801f57bd0a7c41,1,0,0,0,0,0,21,35,22,36,20,34,1,1,0,0,16,29,0,0,5,6
"April 06, 2013",http://ufcstats.com/fight-details/24393bea0c4cf49a,http://ufcstats.com/event-details/6291ac0a3726732f,L,Marcus Brimage,Conor McGregor,Featherweight,KO/TKO,1,1:07,http://ufcstats.com/fighter-details/81801f57bd0a7c41,http://ufcstats.com/fighter-details/f4c49976c75c5ab2,0,0,0,0,0,0,12,41,12,41,7,34,2,2,3,5,12,41,0,0,0,0
"April 06, 2013",http://ufcstats.com/fight-details/8b0ff8defc1a14f4,http://ufcstats.com/event-details/6291ac0a3726732f,W,Ryan LaFlare,Benny Alloway,Welterweight,U-DEC,3,5:00,http://ufcstats.com/fighter-details/4c7781da8c6cae93,http://ufcstats.com/fighter-details/c4fe2e9a06ea5bcb,0,1,6,1,6,8,37,90,57,115,23,66,12,21,2,3,12,31,17,41,8,18
"April 06, 2013",http://ufcstats.com/fight-details/8b0ff8defc1a14f4,http://ufcstats.com/event-details/6291ac0a3726732f,L,Benny Alloway,Ryan LaFlare,Welterweight,U-DEC,3,5:00,http://ufcstats.com/fighter-details/c4fe2e9a06ea5bcb,http://ufcstats.com/fighter-details/4c7781da8c6cae93,0,0,2,0,1,2,9,28,25,47,7,23,1,2,1,3,8,25,0,2,1,1
"April 06, 2013",http://ufcstats.com/fight-details/438f5404c43303b8,http://ufcstats.com/event-details/6291ac0a3726732f,W,Tom Lawlor,Michael Kuiper,Middleweight,SUB,2,1:05,http://ufcstats.com/fighter-details/4d44f37107f01b9b,http://ufcstats.com/fighter-details/b7f38813485745da,0,1,0,0,0,7,7,13,10,16,4,10,3,3,0,0,2,8,5,5,0,0
"April 06, 2013",http://ufcstats.com/fight-details/438f5404c43303b8,http://ufcstats.com/event-details/6291ac0a3726732f,L,Michael Kuiper,Tom Lawlor,Middleweight,SUB,2,1:05,http://ufcstats.com/fighter-details/b7f38813485745da,http://ufcstats.com/fighter-details/4d44f37107f01b9b,0,0,4,0,3,3,14,29,23,40,11,21,3,6,0,2,1,8,4,6,9,15
"April 06, 2013",http://ufcstats.com/fight-details/e67e15cc6578d1c3,http://ufcstats.com/event-details/6291ac0a3726732f,W,Papy Abedi,Besam Yousef,Welterweight,S-DEC,3,5:00,http://ufcstats.com/fighter-details/c9f6385af6df66d7,http://ufcstats.com/fighter-details/98ec9f385cca47fc,0,0,2,0,4,6,53,80,69,97,14,31,35,39,4,10,10,21,27,34,16,25
"April 06, 2013",http://ufcstats.com/fight-details/e67e15cc6578d1c3,http://ufcstats.com/event-details/6291ac0a3726732f,L,Besam Yousef,Papy Abedi,Welterweight,S-DEC,3,5:00,http://ufcstats.com/fighter-details/98ec9f385cca47fc,http://ufcstats.com/fighter-details/c9f6385af6df66d7,0,0,0,0,2,3,43,79,142,185,22,55,18,19,3,5,8,19,35,59,0,1
"March 16, 2013",http://ufcstats.com/fight-details/e5e3c3a055df3016,http://ufcstats.com/event-details/f1b2a4365799c48b,W,Georges St-Pierre,Nick Diaz,Welterweight,U-DEC,5,5:00,http://ufcstats.com/fighter-details/6506c1d34da9c013,http://ufcstats.com/fighter-details/f57a8a52ca401ed9,0,0,2,0,9,16,105,167,210,285,69,123,22,27,14,17,62,106,11,12,32,49
"March 16, 2013",http://ufcstats.com/fight-details/e5e3c3a055df3016,http://ufcstats.com/event-details/f1b2a4365799c48b,L,Nick Diaz,Georges St-Pierre,Welterweight,U-DEC,5,5:00,http://ufcstats.com/fighter-details/f57a8a52ca401ed9,http://ufcstats.com/fighter-details/6506c1d34da9c013,0,1,0,0,0,0,41,136,80,176,19,99,19,29,3,8,24,113,17,23,0,0
"March 16, 2013",http://ufcstats.com/fight-details/29398b15b94c3847,http://ufcstats.com/event-details/f1b2a4365799c48b,W,Johny Hendricks,Carlos Condit,Welterweight,U-DEC,3,5:00,http://ufcstats.com/fighter-details/0941df56f6ac954b,http://ufcstats.com/fighter-details/f9f07bb5a43535ed,0,0,1,0,12,15,30,71,69,112,25,62,4,5,1,4,20,56,5,9,5,6
"March 16, 2013",http://ufcstats.com/fight-details/29398b15b94c3847,http://ufcstats.com/event-details/f1b2a4365799c48b,L,Carlos Condit,Johny Hendricks,Welterweight,U-DEC,3,5:00,http://ufcstats.com/fighter-details/f9f07bb5a43535ed,http://ufcstats.com/fighter-details/0941df56f6ac954b,0,0,1,0,0,0,42,145,94,201,26,118,10,16,6,11,34,130,2,9,6,6
"March 16, 2013",http://ufcstats.com/fight-details/5adcbd20eed3795d,http://ufcstats.com/event-details/f1b2a4365799c48b,W,Jake Ellenberger,Nate Marquardt,Welterweight,KO/TKO,1,3:00,http://ufcstats.com/fighter-details/d81ac739417d7f53,http://ufcstats.com/fighter-details/a8e6a69796280f17,1,0,0,0,0,0,13,25,13,25,8,20,2,2,3,3,11,21,0,0,2,4
"March 16, 2013",http://ufcstats.com/fight-details/5adcbd20eed3795d,http://ufcstats.com/event-details/f1b2a4365799c48b,L,Nate Marquardt,Jake Ellenberger,Welterweight,KO/TKO,1,3:00,http://ufcstats.com/fighter-details/a8e6a69796280f17,http://ufcstats.com/fighter-details/d81ac739417d7f53,0,0,0,0,0,0,13,23,13,23,2,11,1,1,10,11,13,23,0,0,0,0
"March 16, 2013",http://ufcstats.com/fight-details/79dcde3ad50f6165,http://ufcstats.com/event-details/f1b2a4365799c48b,W,Chris Camozzi,Nick Ring,Middleweight,S-DEC,3,5:00,http://ufcstats.com/fighter-details/6c2030e0a143a94b,http://ufcstats.com/fighter-details/b13da0b1a3aed3e7,0,0,0,0,0,0,64,247,67,250,48,225,5,8,11,14,60,239,4,8,0,0
"March 16, 2013",http://ufcstats.com/fight-details/79dcde3ad50f6165,http://ufcstats.com/event-details/f1b2a4365799c48b,L,Nick Ring,Chris Camozzi,Middleweight,S-DEC,3,5:00,http://ufcstats.com/fighter-details/b13da0b1a3aed3e7,http://ufcstats.com/fighter-details/6c2030e0a143a94b,0,0,0,0,0,1,86,225,86,225,33,148,10,25,43,52,84,223,2,2,0,0
"March 16, 2013",http://ufcstats.com/fight-details/cc6e74d0558b7340,http://ufcstats.com/event-details/f1b2a4365799c48b,W,Mike Ricci,Colin Fletcher,Lightweight,U-DEC,3,5:00,http://ufcstats.com/fighter-details/3c921b1a30fdcbdd,http://ufcstats.com/fighter-details/7d09200f6a77b20e,0,0,2,0,2,2,47,137,55,145,34,98,12,29,1,10,36,123,3,3,8,11
"March 16, 2013",http://ufcstats.com/fight-details/cc6e74d0558b7340,http://ufcstats.com/event-details/f1b2a4365799c48b,L,Colin Fletcher,Mike Ricci,Lightweight,U-DEC,3,5:00,http://ufcstats.com/fighter-details/7d09200f6a77b20e,http://ufcstats.com/fighter-details/3c921b1a30fdcbdd,0,0,0,0,0,2,37,127,61,152,11,59,10,25,16,43,32,120,3,4,2,3
"March 16, 2013",http://ufcstats.com/fight-details/d0797451df1de80f,http://ufcstats.com/event-details/f1b2a4365799c48b,W,Patrick Cote,Bobby Voelker,Welterweight,U-DEC,3,5:00,http://ufcstats.com/fighter-details/9fa3bd637edd9aa2,http://ufcstats.com/fighter-details/fb8a3025ae722e64,0,0,0,0,0,6,72,135,97,162,52,107,9,17,11,11,55,109,15,23,2,3
"March 16, 2013",http://ufcstats.com/fight-details/d0797451df1de80f,http://ufcstats.com/event-details/f1b2a4365799c48b,L,Bobby Voelker,Patrick Cote,Welterweight,U-DEC,3,5:00,http://ufcstats.com/fighter-details/fb8a3025ae722e64,http://ufcstats.com/fighter-details/9fa3bd637edd9aa2,0,0,1,0,4,5,83,175,153,265,55,139,14,19,14,17,38,109,30,41,15,25
"March 16, 2013",http://ufcstats.com/fight-details/7b9de06ef8c09ba6,http://ufcstats.com/event-details/f1b2a4365799c48b,W,Darren Elkins,Antonio Carvalho,Featherweight,KO/TKO,1,3:06,http://ufcstats.com/fighter-details/92a9aa9c93192871,http://ufcstats.com/fighter-details/fef3d17e27e916e7,1,0,0,0,0,2,14,54,19,59,8,47,4,5,2,2,6,41,8,13,0,0
"March 16, 2013",http://ufcstats.com/fight-details/7b9de06ef8c09ba6,http://ufcstats.com/event-details/f1b2a4365799c48b,L,Antonio Carvalho,Darren Elkins,Featherweight,KO/TKO,1,3:06,http://ufcstats.com/fighter-details/fef3d17e27e916e7,http://ufcstats.com/fighter-details/92a9aa9c93192871,0,0,0,0,0,0,9,27,13,31,7,25,0,0,2,2,6,23,3,4,0,0
"March 16, 2013",http://ufcstats.com/fight-details/b6c46c3c239e7863,http://ufcstats.com/event-details/f1b2a4365799c48b,W,Jordan Mein,Dan Miller,Welterweight,KO/TKO,1,4:42,http://ufcstats.com/fighter-details/2aa49b3766a59bcd,http://ufcstats.com/fighter-details/d0c29452d3272603,1,0,0,0,0,0,29,53,29,53,25,49,4,4,0,0,16,35,13,18,0,0
"March 16, 2013",http://ufcstats.com/fight-details/b6c46c3c239e7863,http://ufcstats.com/event-details/f1b2a4365799c48b,L,Dan Miller,Jordan Mein,Welterweight,KO/TKO,1,4:42,http://ufcstats.com/fighter-details/d0c29452d3272603,http://ufcstats.com/fighter-details/2aa49b3766a59bcd,0,1,0,0,1,1,11,37,11,37,4,26,4,8,3,3,11,37,0,0,0,0
"March 16, 2013",http://ufcstats.com/fight-details/0bd0ca01a255038c,http://ufcstats.com/event-details/f1b2a4365799c48b,W,John Makdessi,Daron Cruickshank,Lightweight,U-DEC,3,5:00,http://ufcstats.com/fighter-details/c21a036b4e012f1c,http://ufcstats.com/fighter-details/5f99b2bafb10305f,0,0,0,0,0,0,86,195,88,197,58,153,17,30,11,12,85,189,1,5,0,1
"March 16, 2013",http://ufcstats.com/fight-details/0bd0ca01a255038c,http://ufcstats.com/event-details/f1b2a4365799c48b,L,Daron Cruickshank,John Makdessi,Lightweight,U-DEC,3,5:00,http://ufcstats.com/fighter-details/5f99b2bafb10305f,http://ufcstats.com/fighter-details/c21a036b4e012f1c,0,0,0,0,0,4,51,198,51,198,32,166,7,19,12,13,50,197,0,0,1,1
"March 16, 2013",http://ufcstats.com/fight-details/9030c92a161afaf9,http://ufcstats.com/event-details/f1b2a4365799c48b,W,Rick Story,Quinn Mulhern,Welterweight,KO/TKO,1,3:05,http://ufcstats.com/fighter-details/5b5307450405abf0,http://ufcstats.com/fighter-details/16af2d5a6f28bee2,1,0,0,0,1,1,20,49,26,55,10,35,7,9,3,5,15,41,1,2,4,6
"March 16, 2013",http://ufcstats.com/fight-details/9030c92a161afaf9,http://ufcstats.com/event-details/f1b2a4365799c48b,L,Quinn Mulhern,Rick Story,Welterweight,KO/TKO,1,3:05,http://ufcstats.com/fighter-details/16af2d5a6f28bee2,http://ufcstats.com/fighter-details/5b5307450405abf0,0,0,0,0,0,1,9,50,9,51,8,42,1,8,0,0,9,50,0,0,0,0
"March 16, 2013",http://ufcstats.com/fight-details/9c3db86db300119e,http://ufcstats.com/event-details/f1b2a4365799c48b,W,TJ Dillashaw,Issei Tamura,Bantamweight,KO/TKO,2,0:26,http://ufcstats.com/fighter-details/c849740a3ff51931,http://ufcstats.com/fighter-details/57bf89d42364d39e,1,0,0,0,2,3,30,57,39,66,13,32,3,6,14,19,8,31,14,18,8,8
"March 16, 2013",http://ufcstats.com/fight-details/9c3db86db300119e,http://ufcstats.com/event-details/f1b2a4365799c48b,L,Issei Tamura,TJ Dillashaw,Bantamweight,KO/TKO,2,0:26,http://ufcstats.com/fighter-details/57bf89d42364d39e,http://ufcstats.com/fighter-details/c849740a3ff51931,0,0,0,0,0,1,11,20,17,28,4,10,4,6,3,4,4,12,7,8,0,0
"March 16, 2013",http://ufcstats.com/fight-details/8e4650807ea06626,http://ufcstats.com/event-details/f1b2a4365799c48b,W,George Roop,Reuben Duran,Bantamweight,U-DEC,3,5:00,http://ufcstats.com/fighter-details/3c0437fbeda06962,http://ufcstats.com/fighter-details/4417980b3e798abf,0,1,0,0,2,3,33,75,125,174,15,47,14,21,4,7,8,44,14,19,11,12
"March 16, 2013",http://ufcstats.com/fight-details/8e4650807ea06626,http://ufcstats.com/event-details/f1b2a4365799c48b,L,Reuben Duran,George Roop,Bantamweight,U-DEC,3,5:00,http://ufcstats.com/fighter-details/4417980b3e798abf,http://ufcstats.com/fighter-details/3c0437fbeda06962,0,0,1,0,1,6,30,56,56,82,15,40,11,12,4,4,12,26,11,15,7,15
"March 02, 2013",http://ufcstats.com/fight-details/e2b547e64f6532bb,http://ufcstats.com/event-details/83c6c3e0f8bde8ee,W,Wanderlei Silva,Brian Stann,Light Heavyweight,KO/TKO,2,4:08,http://ufcstats.com/fighter-details/a1f6999fe57236e0,http://ufcstats.com/fighter-details/579fcdfcabd23a7b,2,0,0,0,0,2,43,83,49,97,37,76,5,6,1,1,30,65,8,13,5,5
